name,address,latitude,longitude,rating,borough
"Shop from Crisis, Camberwell","23a Denmark Hill, London",51.4730327,-0.0929676,4.5,London
Boutique by Shelter (East Dulwich),"102 Grove Vale, London",51.4606764,-0.07549639999999999,4.1,London
British Heart Foundation,"10 Rye Ln, London",51.4727518,-0.0701779,3.7,London
Fara Charity Shop - Pimlico,"13A Warwick Way, London",51.4925305,-0.139252,4.4,London
Save The Children,"36 Clapham High St, London",51.46438000000001,-0.1315249,3.5,London
Salvation Army,"339-341 Walworth Rd, London",51.48621720000001,-0.0943498,3.8,London
Sense,"43 Rye Ln, London",51.47227849999999,-0.06961579999999999,4.8,London
"Shop from Crisis, Peckham","160 Rye Ln, London",51.4679045,-0.0672273,4.6,London
Hotric Charity Shop,"54 Tower Bridge Rd, London",51.4956451,-0.0831275,4.8,London
Cancer Research UK,"7, Butterfly Walk, Camberwell Green, London",51.4731268,-0.092526,3.9,London
"Shop from Crisis, Elephant & Castle","223-225 Walworth Rd, London",51.4890118,-0.0959993,4.7,London
Mind,"463-465 Wandsworth Rd, London",51.47171969999999,-0.1356925,3.9,London
Fara Kids Charity Shop - Pimlico,"40 Tachbrook St, London",51.4921587,-0.1388654,4.4,London
Alex TLC Charity Shop Peckham,"45 Peckham High St, London",51.4734889,-0.07125759999999999,4.4,London
Ace Shop at Clapham,"8A Clapham Park Rd, London",51.46145370000001,-0.1369943,4.4,London
Royal Trinity Hospice - Camberwell shop,"Unit 11, Butterfly Walk, Shopping Centre, Camberwell Green, London",51.4732046,-0.09190500000000001,4.4,London
Mind,"96 Grove Vale, London",51.4609594,-0.075706,3.3,London
British Heart Foundation Furniture & Electrical,"211-219, Old Kent Rd, London",51.4903938,-0.0802517,3.5,London
British Heart Foundation Furniture & Electrical,"36 Acre Ln, London",51.4606068,-0.1190096,3.8,London
Oxfam Bookshop,"34 Strutton Ground, London",51.4967333,-0.133866,4.7,London
Royal Trinity Hospice - Clapham Common shop,"120 Clapham High St, London",51.4629745,-0.1351832,5.0,London
Age UK,"58 Clapham High St, London",51.4638617,-0.1328507,3.2,London
Chartwell Cancer Trust shop,"180 Rye Ln, London",51.4674202,-0.0667629,0.0,London
Boutique - Terrence Higgins Trust Charity Shop,"19 Churton St, London",51.4916397,-0.1386189,4.8,London
Emmaus SLC - Brixton,"Unit 1 & 2, Fairfax House, Overton Rd, London",51.46832120000001,-0.1101884,4.1,London
Oxfam GB London Office,"THE FOUNDARY, 17 Oval Way, London",51.4858409,-0.1162658,5.0,London
Abladei-UK,"Bathgate House, Lothian Rd, London",51.4754179,-0.1043658,0.0,London
Mary’s Living and Giving Shop for Save the Children,"90 Bermondsey St, London",51.5009665,-0.08202129999999999,4.3,London
Mind,"229 Walworth Rd, London",51.48887939999999,-0.09592579999999999,3.3,London
Sue Ryder,"37 Warwick Way, London",51.4921984,-0.1403124,4.7,London
Mary's Living & Giving Shop for Save the Children - East Dulwich,"45 Lordship Ln, London",51.45910629999999,-0.07481349999999999,4.4,London
The Salvation Army,"1 Tiverton St, London",51.4966531,-0.0990344,0.0,London
Royal Trinity Hospice - Pimlico Shop,"85 Wilton Rd, London",51.4923322,-0.1401701,3.4,London
Hospices of Hope - Pimlico,"40 Warwick Way, London",51.4919702,-0.1404995,4.1,London
Scope Camberwell,"42 Denmark Hill, London",51.4731357,-0.093329,4.6,London
British Red Cross London 2,"Unit 8, Tower Workshops, 58 Riley Rd, London",51.4988019,-0.07650749999999999,4.1,London
Boutique by Shelter,"31 The Pavement, London",51.463092,-0.1406652,4.9,London
Wandsworth Oasis,"45 Old Town, London",51.4640518,-0.1409584,4.6,London
Sue Ryder,"1 Market Pl, London",51.4925729,-0.06401319999999999,4.6,London
Octavia Foundation,"58 Wilton Rd, London",51.4933489,-0.1410801,4.1,London
St Christophers Hospice Shop,"85-87 Lordship Ln, London",51.4581306,-0.0749787,3.3,London
Islamic Relief,"16 Lower Marsh, London",51.5004958,-0.1133023,4.8,London
Retromania Fara London,"6 Upper Tachbrook St, London",51.4933772,-0.1399568,4.3,London
Rejuvenate - Something for everyone,"41-42 Coldharbour Ln, London",51.4625934,-0.1116695,0.0,London
Change for Charity,"1A Kennington Rd, London",51.49819,-0.1118859,0.0,London
Crusaid,"19 Churton St, London",51.4916433,-0.1386162,0.0,London
Embrace J.W Charity Boutique,"Old Post Office Bakery, 74 Landor Rd, London",51.46577569999999,-0.1258183,0.0,London
Oxfam,"52 Goodge St, London",51.51920610000001,-0.1363873,4.3,London
Cardinal Hume Charity Shop,"110 Horseferry Rd, London",51.49505380000001,-0.1321888,3.5,London
Oxfam Covent Garden,"23 Drury Ln, London",51.515159,-0.123135,3.7,London
Sense,"329 Walworth Rd, London",51.48654130000001,-0.09458359999999999,3.8,London
Fara Charity Shop - Pimlico,"13A Warwick Way, London",51.4925305,-0.139252,4.4,London
EMWWOUL,"Coltash Court, 148 Whitecross St, London",51.52429900000001,-0.09355429999999999,3.7,London
Spitalfields Crypt Trust,"27 Whitechapel Rd, London",51.5166312,-0.0688266,4.3,London
Salvation Army,"339-341 Walworth Rd, London",51.48621720000001,-0.0943498,3.8,London
Hotric Charity Shop,"54 Tower Bridge Rd, London",51.4956451,-0.0831275,4.8,London
Alex TLC Charity Shop Walworth Road,"378 Walworth Rd, London",51.4847113,-0.09394129999999999,4.4,London
The Silk Road,"62 Marchmont St, London",51.5252979,-0.1251722,5.0,London
"Shop from Crisis, Elephant & Castle","223-225 Walworth Rd, London",51.4890118,-0.0959993,4.7,London
Fara Kids Charity Shop - Pimlico,"40 Tachbrook St, London",51.4921587,-0.1388654,4.4,London
British Heart Foundation Furniture & Electrical,"211-219, Old Kent Rd, London",51.4903938,-0.0802517,3.5,London
Charity Shop,"Coltash Court, 150 Whitecross St, London",51.52435149999999,-0.09359179999999999,4.5,London
Oxfam Bookshop,"34 Strutton Ground, London",51.4967333,-0.133866,4.7,London
"Shop from Crisis, Brick Lane","78 Quaker St, London",51.5223355,-0.07175560000000002,5.0,London
Mind,"8 Ganton St, London",51.5133746,-0.1383464,5.0,London
Boutique - Terrence Higgins Trust Charity Shop,"19 Churton St, London",51.4916397,-0.1386189,4.8,London
Oxfam GB London Office,"THE FOUNDARY, 17 Oval Way, London",51.4858409,-0.1162658,5.0,London
Mary’s Living and Giving Shop for Save the Children,"90 Bermondsey St, London",51.5009665,-0.08202129999999999,4.3,London
Mind,"229 Walworth Rd, London",51.48887939999999,-0.09592579999999999,3.3,London
Age UK Camden Boutique,"53 Leather Ln, London",51.5205863,-0.1096902,4.0,London
HelpAge International,"6 Tavistock Pl, London",51.524545,-0.127988,5.0,London
Sue Ryder,"37 Warwick Way, London",51.4921984,-0.1403124,4.7,London
The Salvation Army,"1 Tiverton St, London",51.4966531,-0.0990344,0.0,London
Royal Trinity Hospice - Pimlico Shop,"85 Wilton Rd, London",51.4923322,-0.1401701,3.4,London
Hospices of Hope - Pimlico,"40 Warwick Way, London",51.4919702,-0.1404995,4.1,London
Islamic Relief Shop Whitechapel,"135-137 Whitechapel Rd, London",51.5178911,-0.06556809999999999,4.6,London
British Red Cross London 2,"Unit 8, Tower Workshops, 58 Riley Rd, London",51.4988019,-0.07650749999999999,4.1,London
Oxfam Bookshop,"Bloomsbury Plaza, 12 Bloomsbury St, London",51.51745,-0.1271185,4.4,London
Sue Ryder,"1 Market Pl, London",51.4925729,-0.06401319999999999,4.6,London
Octavia Foundation,"58 Wilton Rd, London",51.4933489,-0.1410801,4.1,London
Fara Charity Shop - Islington,"Angel House, 28 Pentonville Rd, London",51.5320192,-0.107785,4.5,London
Thrifted.com @ Brick Lane,"Vintage Market Shoreditch, Unit 30, 85 Brick Ln, London",51.520781,-0.0719501,5.0,London
Islamic Relief,"16 Lower Marsh, London",51.5004958,-0.1133023,4.8,London
Retromania Fara London,"6 Upper Tachbrook St, London",51.4933772,-0.1399568,4.3,London
Oxfam,"52 Goodge St, London",51.51920610000001,-0.1363873,4.3,London
Traid Dalston,"106-108 Kingsland High St, London",51.5491916,-0.0751442,4.3,London
Fara Charity Shop - Islington,"Angel House, 28 Pentonville Rd, London",51.5320192,-0.107785,4.5,London
Oxfam Covent Garden,"23 Drury Ln, London",51.515159,-0.123135,3.7,London
Mary's Living & Giving Shop For Save the Children,"138 Upper St, London",51.5394521,-0.1027021,3.9,London
Oxfam Shop - Islington,"29 Islington High St, London",51.5329908,-0.106404,3.3,London
Marie Curie Charity Shop Highbury,"318-320 St Paul's Rd, London",51.5463023,-0.1027169,3.3,London
EMWWOUL,"Coltash Court, 148 Whitecross St, London",51.52429900000001,-0.09355429999999999,3.7,London
St Vincent's Hackney,"484 Kingsland Rd, London",51.5432752,-0.0758591,4.4,London
Sue Ryder,"72 Essex Rd, London",51.5381733,-0.0992663,4.1,London
Spitalfields Crypt Trust,"27 Whitechapel Rd, London",51.5166312,-0.0688266,4.3,London
Cancer Research UK,"34 Upper St, London",51.5347061,-0.1052211,3.9,London
"Shop from Crisis, Islington","211 Upper St, London",51.5434334,-0.1034868,4.7,London
"Shop from Crisis, Dalston","74 Kingsland High St, London",51.5483582,-0.07513349999999999,5.0,London
The Silk Road,"62 Marchmont St, London",51.5252979,-0.1251722,5.0,London
Royal Trinity Hospice - Islington Shop,"43 Upper St, London",51.534994,-0.1048086,4.1,London
Oxfam,"514 Kingsland Rd, London",51.5442343,-0.0758619,4.2,London
RSPCA,"285 Caledonian Rd, London",51.5403769,-0.1170768,4.6,London
Charity Shop,"Coltash Court, 150 Whitecross St, London",51.52435149999999,-0.09359179999999999,4.5,London
"Shop from Crisis, Brick Lane","78 Quaker St, London",51.5223355,-0.07175560000000002,5.0,London
Oxfam Books & Music Islington,"48 Upper St, London",51.535138,-0.1045564,4.6,London
Mind,"8 Ganton St, London",51.5133746,-0.1383464,5.0,London
Boutique by Shelter at Coal Drops Yard,"West Coal Drops, London",51.5363741,-0.1261641,4.7,London
Age UK Camden Boutique,"53 Leather Ln, London",51.5205863,-0.1096902,4.0,London
HelpAge International,"6 Tavistock Pl, London",51.524545,-0.127988,5.0,London
Camden Mind,"60 Camden High St, London",51.5362929,-0.1398113,4.4,London
Oxfam Shop Camden,"89 Camden High St, London",51.5366239,-0.1407265,3.2,London
British Heart Foundation,"65 Camden High St, London",51.5362039,-0.1404195,3.7,London
Scope Camden,"73 Camden High St, London",51.5362998,-0.1403814,4.0,London
Islamic Relief Shop Whitechapel,"135-137 Whitechapel Rd, London",51.5178911,-0.06556809999999999,4.6,London
Cancer Research UK,"81 Camden High St, London",51.5365024,-0.1405993,4.1,London
Oxfam Bookshop,"Bloomsbury Plaza, 12 Bloomsbury St, London",51.51745,-0.1271185,4.4,London
Oxfam,"376 Holloway Rd, London",51.55646369999999,-0.1170316,3.1,London
Age UK London,"247 Kentish Town Rd, London",51.5482749,-0.1413752,4.0,London
Cancer Research UK,"374 Holloway Rd, London",51.5563684,-0.1168922,4.5,London
British Heart Foundation,"233 Kentish Town Rd, London",51.5479144,-0.1416239,4.0,London
Kentish Town PDSA Charity Shop,"249 Kentish Town Rd, London",51.5483281,-0.1413576,3.4,London
Charity Retail Association,"356 Holloway Rd, London",51.5557613,-0.116045,4.4,London
Traid Camden,"154 Camden High St, London",51.5385937,-0.1421116,3.7,London
Oxfam Shop Kentish Town,"160 Kentish Town Rd, London",51.5468605,-0.1414953,4.3,London
Thrifted.com @ Brick Lane,"Vintage Market Shoreditch, Unit 30, 85 Brick Ln, London",51.520781,-0.0719501,5.0,London
Blustons - Octavia Foundation Kentish Town Road,"213-215, 213 Kentish Town Rd, London",51.5473802,-0.1416739,4.2,London
Oxfam Books & Music,"166 Kentish Town Rd, London",51.5469898,-0.1414659,4.7,London
Charity Hub,"654 Kingsland Rd, London",51.5461398,-0.0754963,0.0,London
Blue17 Vintage clothing,"162 Ground floor & basement, London",51.5512295,-0.1101328,4.7,London
Beyond Retro Dalston,"92-100 Stoke Newington Rd, London",51.5533702,-0.0746013,4.5,London
Traid Dalston,"106-108 Kingsland High St, London",51.5491916,-0.0751442,4.3,London
Shelter Charity Shop (Holloway Road),"436A Holloway Rd, London",51.557454,-0.1185004,4.4,London
Oxfam,"376 Holloway Rd, London",51.55646369999999,-0.1170316,3.1,London
British Heart Foundation,"436 Holloway Rd, London",51.5575534,-0.1184379,3.5,London
Mary's Living & Giving Shop For Save the Children,"138 Upper St, London",51.5394521,-0.1027021,3.9,London
RSPCA Charity Shop -Blackstock Road,"6 Blackstock Rd, London",51.5643184,-0.1041311,3.6,London
Marie Curie Charity Shop Finsbury Park,"272 Seven Sisters Rd, London",51.5643737,-0.1049262,3.5,London
RSPCA Charity Shop - Stoke Newington,"180 Stoke Newington High St, London",51.5618115,-0.0735439,4.1,London
Marie Curie Charity Shop Highbury,"318-320 St Paul's Rd, London",51.5463023,-0.1027169,3.3,London
Sense,"57 Seven Sisters Rd, London",51.5593295,-0.1169056,5.0,London
St Vincent's Holloway Road,"550 Holloway Rd, London",51.5598289,-0.122156,4.8,London
Marie Curie Charity Shop Archway,"27 Junction Rd, London",51.5647426,-0.1347627,3.0,London
Second Chance,"7-9 St John's Way, London",51.5659017,-0.1341459,4.0,London
Cancer Research UK,"374 Holloway Rd, London",51.5563684,-0.1168922,4.5,London
St Vincent's Hackney,"484 Kingsland Rd, London",51.5432752,-0.0758591,4.4,London
Sue Ryder,"72 Essex Rd, London",51.5381733,-0.0992663,4.1,London
House of Grace International,"62d Stamford Hill, London",51.5664245,-0.0727241,4.7,London
"Shop from Crisis, Finsbury Park","19 Stroud Green Rd, London",51.566813,-0.1080175,4.5,London
"Shop from Crisis, Islington","211 Upper St, London",51.5434334,-0.1034868,4.7,London
"Shop from Crisis, Dalston","74 Kingsland High St, London",51.5483582,-0.07513349999999999,5.0,London
Second Chance,"161 Blackstock Rd, London",51.5612153,-0.09885859999999999,4.8,London
Mind,"202 Stroud Green Rd, London",51.5706812,-0.1148356,4.1,London
Mind Shop Stoke Newington,"11 Stoke Newington Church St, London",51.5618965,-0.0743009,4.6,London
Cancer Research UK,"13 The Broadway, London",51.5788126,-0.1239531,4.7,London
All Aboard Shops,"2a Regent Parade Amhurst Park, Stoke Newington, London",51.5735537,-0.0736925,4.5,London
Scope Stamford Hill,"236 Stamford Hill, London",51.57388,-0.0719832,2.6,London
Shaw Trust - Charity shop - Stoke Newington,"123 Stoke Newington High St, London",51.56042249999999,-0.0741188,4.4,London
Royal Trinity Hospice - Islington Shop,"43 Upper St, London",51.534994,-0.1048086,4.1,London
Barnardo's,"Greater, 2 Broadway Parade, London",51.579977,-0.1231698,4.1,London
"Shop from Crisis, Archway","34 Junction Rd, London",51.5643464,-0.1355124,4.3,London
Oxfam,"514 Kingsland Rd, London",51.5442343,-0.0758619,4.2,London
RSPCA Charity Shop - Crouch End,"18 Broadway Parade, London",51.5801062,-0.1233709,4.9,London
British Heart Foundation Furniture & Electrical,"83 Seven Sisters Rd, London",51.5599824,-0.1160109,3.7,London
Cancer Research UK,"34 Upper St, London",51.5347061,-0.1052211,3.9,London
RSPCA,"285 Caledonian Rd, London",51.5403769,-0.1170768,4.6,London
Charity Retail Association,"356 Holloway Rd, London",51.5557613,-0.116045,4.4,London
Haven House Children's Hospice Shop: Crouch End,"Weston Park, London",51.5799743,-0.1235164,4.6,London
Oxfam Books & Music Islington,"48 Upper St, London",51.535138,-0.1045564,4.6,London
The Children's Air Ambulance Charity Shop Archway,"31 Junction Rd, London",51.5646575,-0.1348106,4.2,London
Boutique by Shelter at Coal Drops Yard,"West Coal Drops, London",51.5363741,-0.1261641,4.7,London
The Children's Air Ambulance Charity Shop Stoke Newington,"31 Stoke Newington Church St, London",51.5620366,-0.0752012,3.9,London
Mind Charity Shop,"107-109 Stoke Newington High St, London",51.5600957,-0.0741724,4.1,London
Clothes and shoes charity container,London,51.5512895,-0.0846773,4.0,London
The Salvation Army (Stoke Newington),"2 Cazenove Rd, London",51.5638764,-0.0726159,4.8,London
Jannaty Women's Charity Boutique Shop,"229 Seven Sisters Rd, London",51.5634227,-0.107377,4.3,London
North London Hospice Shop,"21 Topsfield Rd, London",51.5802627,-0.1232016,4.0,London
Bosnia & Herzegovina Community Bibloteka Charity Shop,"7A Cazenove Rd, London",51.56419640000001,-0.07243060000000001,3.5,London
Camden Mind,"60 Camden High St, London",51.5362929,-0.1398113,4.4,London
Marie Curie Charity Shop Crouch End,"32 Topsfield Parade, The Broadway, London",51.580718,-0.1226334,3.8,London
Oxfam Shop Camden,"89 Camden High St, London",51.5366239,-0.1407265,3.2,London
British Heart Foundation,"65 Camden High St, London",51.5362039,-0.1404195,3.7,London
Scope Camden,"73 Camden High St, London",51.5362998,-0.1403814,4.0,London
Cancer Research UK,"81 Camden High St, London",51.5365024,-0.1405993,4.1,London
Age UK London,"247 Kentish Town Rd, London",51.5482749,-0.1413752,4.0,London
British Heart Foundation,"233 Kentish Town Rd, London",51.5479144,-0.1416239,4.0,London
Marie Curie Charity Shop Harringay,"489 Green Lanes, London",51.5808283,-0.09958710000000001,4.0,London
Kentish Town PDSA Charity Shop,"249 Kentish Town Rd, London",51.5483281,-0.1413576,3.4,London
Traid Camden,"154 Camden High St, London",51.5385937,-0.1421116,3.7,London
Oxfam Shop Kentish Town,"160 Kentish Town Rd, London",51.5468605,-0.1414953,4.3,London
Oxfam Shop - Islington,"29 Islington High St, London",51.5329908,-0.106404,3.3,London
TRAID Peckham,"14-16 Rye Ln, London",51.4726379,-0.0698983,4.2,London
Scope Camberwell,"42 Denmark Hill, London",51.4731357,-0.093329,4.6,London
Boutique by Shelter (East Dulwich),"102 Grove Vale, London",51.4606764,-0.07549639999999999,4.1,London
Mary's Living & Giving Shop for Save the Children - East Dulwich,"45 Lordship Ln, London",51.45910629999999,-0.07481349999999999,4.4,London
British Heart Foundation,"10 Rye Ln, London",51.4727518,-0.0701779,3.7,London
Sense,"43 Rye Ln, London",51.47227849999999,-0.06961579999999999,4.8,London
"Shop from Crisis, Peckham","160 Rye Ln, London",51.4679045,-0.0672273,4.6,London
Cancer Research UK,"7, Butterfly Walk, Camberwell Green, London",51.4731268,-0.092526,3.9,London
Oxfam,"20 Half Moon Ln, London",51.45276800000001,-0.100155,3.8,London
Alex TLC Charity Shop Forest Hill,"81-83 Dartmouth Rd, London",51.4363303,-0.0549322,3.8,London
Sue Ryder,"30, 32 London Rd, London",51.4396082,-0.0552897,2.6,London
Alex TLC Charity Shop Peckham,"45 Peckham High St, London",51.4734889,-0.07125759999999999,4.4,London
Royal Trinity Hospice - Camberwell shop,"Unit 11, Butterfly Walk, Shopping Centre, Camberwell Green, London",51.4732046,-0.09190500000000001,4.4,London
St Christophers Hospice Shop,"85-87 Lordship Ln, London",51.4581306,-0.0749787,3.3,London
"British Red Cross shop, Forest Hill","6 London Rd, London",51.4392402,-0.0540911,4.5,London
Mind,"96 Grove Vale, London",51.4609594,-0.075706,3.3,London
Ald Life Charity Shop,"81-83 Dartmouth Rd, London",51.436317,-0.054945,0.0,London
Barnardo's,"414 Brixton Rd, London",51.46461499999999,-0.1144162,3.9,London
Chartwell Cancer Trust shop,"180 Rye Ln, London",51.4674202,-0.0667629,0.0,London
Vision Foundation - East Dulwich,"124 Lordship Ln, London",51.45616589999999,-0.07629369999999999,0.0,London
Emmaus SLC - Brixton,"Unit 1 & 2, Fairfax House, Overton Rd, London",51.46832120000001,-0.1101884,4.1,London
Abladei-UK,"Bathgate House, Lothian Rd, London",51.4754179,-0.1043658,0.0,London
Greater London Fund For The Blind,"356 Norwood Rd, London",51.4344501,-0.1039617,5.0,London
Traid,"2 Acre Ln, London",51.4612282,-0.1162417,4.1,London
Nunhead Salvation Army,"Nunhead Grn, London",51.4655031,-0.058727,4.6,London
Little Village Southwark,"Priory Court Tenants Hall Behind the Ivy House, 40 Stuart Rd, London",51.4582047,-0.0521163,5.0,London
RSPCA Charity Shop,"380 Norwood Rd, London",51.4337356,-0.1038268,3.9,London
Rejuvenate - Something for everyone,"41-42 Coldharbour Ln, London",51.4625934,-0.1116695,0.0,London
Human Relief Foundation,"291 New Cross Rd, London",51.47552109999999,-0.0383645,4.8,London
TRAID Peckham,"14-16 Rye Ln, London",51.4726379,-0.0698983,4.2,London
Alex TLC Charity Shop Walworth Road,"378 Walworth Rd, London",51.4847113,-0.09394129999999999,4.4,London
Sense,"329 Walworth Rd, London",51.48654130000001,-0.09458359999999999,3.8,London
Sue Ryder,"1 Market Pl, London",51.4925729,-0.06401319999999999,4.6,London
Scope Camberwell,"42 Denmark Hill, London",51.4731357,-0.093329,4.6,London
Boutique by Shelter (East Dulwich),"102 Grove Vale, London",51.4606764,-0.07549639999999999,4.1,London
British Heart Foundation,"10 Rye Ln, London",51.4727518,-0.0701779,3.7,London
Salvation Army,"339-341 Walworth Rd, London",51.48621720000001,-0.0943498,3.8,London
Sense,"43 Rye Ln, London",51.47227849999999,-0.06961579999999999,4.8,London
"Shop from Crisis, Peckham","160 Rye Ln, London",51.4679045,-0.0672273,4.6,London
Hotric Charity Shop,"54 Tower Bridge Rd, London",51.4956451,-0.0831275,4.8,London
Cancer Research UK,"7, Butterfly Walk, Camberwell Green, London",51.4731268,-0.092526,3.9,London
"Shop from Crisis, Elephant & Castle","223-225 Walworth Rd, London",51.4890118,-0.0959993,4.7,London
Alex TLC Charity Shop Peckham,"45 Peckham High St, London",51.4734889,-0.07125759999999999,4.4,London
Up Market Charity Shop,"48 Albion St, London",51.49968860000001,-0.0526192,4.7,London
Royal Trinity Hospice - Camberwell shop,"Unit 11, Butterfly Walk, Shopping Centre, Camberwell Green, London",51.4732046,-0.09190500000000001,4.4,London
Mind,"96 Grove Vale, London",51.4609594,-0.075706,3.3,London
British Heart Foundation Furniture & Electrical,"211-219, Old Kent Rd, London",51.4903938,-0.0802517,3.5,London
Barnardo's,"414 Brixton Rd, London",51.46461499999999,-0.1144162,3.9,London
Chartwell Cancer Trust shop,"180 Rye Ln, London",51.4674202,-0.0667629,0.0,London
Emmaus SLC - Brixton,"Unit 1 & 2, Fairfax House, Overton Rd, London",51.46832120000001,-0.1101884,4.1,London
Abladei-UK,"Bathgate House, Lothian Rd, London",51.4754179,-0.1043658,0.0,London
Mary’s Living and Giving Shop for Save the Children,"90 Bermondsey St, London",51.5009665,-0.08202129999999999,4.3,London
Mind,"229 Walworth Rd, London",51.48887939999999,-0.09592579999999999,3.3,London
The Mind Shop - Bermondsey,"246 Southwark Park Rd., London",51.492154,-0.06269659999999999,3.7,London
Remar Furniture Store,"243 Southwark Park Rd., London",51.4923807,-0.0629853,3.0,London
Mary's Living & Giving Shop for Save the Children - East Dulwich,"45 Lordship Ln, London",51.45910629999999,-0.07481349999999999,4.4,London
The Salvation Army,"1 Tiverton St, London",51.4966531,-0.0990344,0.0,London
Traid,"2 Acre Ln, London",51.4612282,-0.1162417,4.1,London
British Red Cross London 2,"Unit 8, Tower Workshops, 58 Riley Rd, London",51.4988019,-0.07650749999999999,4.1,London
Nunhead Salvation Army,"Nunhead Grn, London",51.4655031,-0.058727,4.6,London
St Christophers Hospice Shop,"85-87 Lordship Ln, London",51.4581306,-0.0749787,3.3,London
Oxfam GB London Office,"THE FOUNDARY, 17 Oval Way, London",51.4858409,-0.1162658,5.0,London
Islamic Relief,"16 Lower Marsh, London",51.5004958,-0.1133023,4.8,London
Rejuvenate - Something for everyone,"41-42 Coldharbour Ln, London",51.4625934,-0.1116695,0.0,London
Change for Charity,"1A Kennington Rd, London",51.49819,-0.1118859,0.0,London
Oxfam Bethnal Green,"397-399 Bethnal Grn Rd, London",51.52708639999999,-0.0599263,4.5,London
Ayoka,"23 Old Ford Rd., London",51.5298752,-0.0542697,4.4,London
Spitalfields Crypt Trust London,"385 Bethnal Grn Rd, London",51.5270066,-0.06054959999999999,3.7,London
Sense,"329 Walworth Rd, London",51.48654130000001,-0.09458359999999999,3.8,London
Sue Ryder,"1 Market Pl, London",51.4925729,-0.06401319999999999,4.6,London
EMWWOUL,"Coltash Court, 148 Whitecross St, London",51.52429900000001,-0.09355429999999999,3.7,London
Spitalfields Crypt Trust,"27 Whitechapel Rd, London",51.5166312,-0.0688266,4.3,London
Salvation Army,"339-341 Walworth Rd, London",51.48621720000001,-0.0943498,3.8,London
Hotric Charity Shop,"54 Tower Bridge Rd, London",51.4956451,-0.0831275,4.8,London
Alex TLC Charity Shop Walworth Road,"378 Walworth Rd, London",51.4847113,-0.09394129999999999,4.4,London
"Shop from Crisis, Elephant & Castle","223-225 Walworth Rd, London",51.4890118,-0.0959993,4.7,London
Up Market Charity Shop,"48 Albion St, London",51.49968860000001,-0.0526192,4.7,London
Islamic Relief Shop Whitechapel,"135-137 Whitechapel Rd, London",51.5178911,-0.06556809999999999,4.6,London
British Heart Foundation Furniture & Electrical,"211-219, Old Kent Rd, London",51.4903938,-0.0802517,3.5,London
Charity Shop,"Coltash Court, 150 Whitecross St, London",51.52435149999999,-0.09359179999999999,4.5,London
Lama's Pyjamas London,"83 Roman Rd, London",51.5284093,-0.0499663,4.8,London
"Shop from Crisis, Brick Lane","78 Quaker St, London",51.5223355,-0.07175560000000002,5.0,London
SCT Watney Market Charity Shop,"34-36 Watney Mkt, London",51.5133126,-0.0570389,4.6,London
Mary’s Living and Giving Shop for Save the Children,"90 Bermondsey St, London",51.5009665,-0.08202129999999999,4.3,London
Mind,"229 Walworth Rd, London",51.48887939999999,-0.09592579999999999,3.3,London
Age UK Camden Boutique,"53 Leather Ln, London",51.5205863,-0.1096902,4.0,London
Jambala Secondhand Charity Bookshop,"247 Globe Rd, London",51.5283325,-0.0512353,4.7,London
The Mind Shop - Bermondsey,"246 Southwark Park Rd., London",51.492154,-0.06269659999999999,3.7,London
Remar Furniture Store,"243 Southwark Park Rd., London",51.4923807,-0.0629853,3.0,London
The Salvation Army,"1 Tiverton St, London",51.4966531,-0.0990344,0.0,London
British Red Cross London 2,"Unit 8, Tower Workshops, 58 Riley Rd, London",51.4988019,-0.07650749999999999,4.1,London
Fara Charity Shop - Islington,"Angel House, 28 Pentonville Rd, London",51.5320192,-0.107785,4.5,London
Thrifted.com @ Brick Lane,"Vintage Market Shoreditch, Unit 30, 85 Brick Ln, London",51.520781,-0.0719501,5.0,London
Oxfam GB London Office,"THE FOUNDARY, 17 Oval Way, London",51.4858409,-0.1162658,5.0,London
Islamic Relief,"16 Lower Marsh, London",51.5004958,-0.1133023,4.8,London
Charity Choice,"5th Floor, The White Chapel Building, 10 Whitechapel High St, London",51.5145253,-0.07313580000000001,4.6,London
Change for Charity,"1A Kennington Rd, London",51.49819,-0.1118859,0.0,London
Traid Dalston,"106-108 Kingsland High St, London",51.5491916,-0.0751442,4.3,London
Oxfam Bethnal Green,"397-399 Bethnal Grn Rd, London",51.52708639999999,-0.0599263,4.5,London
Fara Charity Shop - Islington,"Angel House, 28 Pentonville Rd, London",51.5320192,-0.107785,4.5,London
Mary's Living & Giving Shop For Save the Children,"138 Upper St, London",51.5394521,-0.1027021,3.9,London
Paragon Trust,"223 Well St, London",51.5440226,-0.0471211,3.3,London
Ayoka,"23 Old Ford Rd., London",51.5298752,-0.0542697,4.4,London
Oxfam Shop - Islington,"29 Islington High St, London",51.5329908,-0.106404,3.3,London
Marie Curie Charity Shop Highbury,"318-320 St Paul's Rd, London",51.5463023,-0.1027169,3.3,London
Spitalfields Crypt Trust London,"385 Bethnal Grn Rd, London",51.5270066,-0.06054959999999999,3.7,London
Sense - Hackney,"307 Mare St, London",51.5460655,-0.0553343,4.1,London
Prideaux House Charity Shop London,"407 Mare St, London",51.5491377,-0.0551664,2.3,London
EMWWOUL,"Coltash Court, 148 Whitecross St, London",51.52429900000001,-0.09355429999999999,3.7,London
St Vincent's Hackney,"484 Kingsland Rd, London",51.5432752,-0.0758591,4.4,London
